3/12/2017 20:47:59, 16790, 16790, 16790, 16790, 16790, 5506, 
3/12/2017 20:48:29, 16790, 16790, 16790, 16790, 16790, 5506, 
3/12/2017 20:48:59, 16790, 16790, 16790, 16790, 16790, 5506, 
3/12/2017 20:49:29, 16790, 16790, 16790, 16790, 16790, 5506, 
3/12/2017 20:49:59, 16790, 16790, 16790, 16790, 16790, 5506, 
3/12/2017 20:50:29, 16790, 16790, 16790, 16790, 16790, 5506, 
3/12/2017 20:50:59, 16790, 16790, 16790, 16790, 16790, 5506, 
3/12/2017 20:51:29, 16790, 16790, 16790, 16790, 16790, 5506, 
3/12/2017 20:51:59, 16790, 16790, 16790, 16790, 16790, 5506, 
3/12/2017 20:52:29, 16790, 16790, 16790, 16790, 16790, 5506, 
3/12/2017 20:52:59, 16790, 16790, 16790, 16790, 16790, 5506, 
3/12/2017 20:53:29, 16790, 16790, 16790, 16790, 16790, 5506, 
3/12/2017 20:53:59, 16790, 16790, 16790, 16790, 16790, 5506, 
3/12/2017 20:54:29, 16790, 16790, 16790, 16790, 16790, 5506, 
3/12/2017 20:54:59, 16790, 16790, 16790, 16790, 16790, 5506, 
3/12/2017 20:55:29, 16790, 16790, 16790, 16790, 16790, 5506, 
3/12/2017 20:55:59, 16790, 16790, 16790, 16790, 16790, 5506, 
3/12/2017 20:56:29, 16790, 16790, 16790, 16790, 16790, 5506, 
3/12/2017 20:56:59, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 20:57:29, 16790, 16790, 16790, 16790, 16790, 5506, 
3/12/2017 20:57:59, 16790, 16790, 16790, 16790, 16790, 5506, 
3/12/2017 20:58:29, 16790, 16790, 16790, 16790, 16790, 5506, 
3/12/2017 20:58:59, 16790, 16790, 16790, 16790, 16790, 5506, 
3/12/2017 20:59:29, 16790, 16790, 16790, 16790, 16790, 5506, 
3/12/2017 20:59:59, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:0:29, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:0:59, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:1:29, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:1:59, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:2:29, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:2:59, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:3:29, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:3:59, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:4:29, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:4:59, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:5:29, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:5:59, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:6:29, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:6:59, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:7:29, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:7:59, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:8:29, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:8:59, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:9:29, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:9:59, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:10:29, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:10:59, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:11:29, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:11:59, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:12:29, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:12:59, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:13:29, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:13:59, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:14:29, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:14:59, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:15:29, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:15:59, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:16:29, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:16:59, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:17:29, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:17:59, 16791, 16791, 16791, 16791, 16791, 5506, 
3/12/2017 21:18:29, 16792, 16792, 16792, 16792, 16792, 5506, 
3/12/2017 21:18:59, 16792, 16792, 16792, 16792, 16792, 5506, 
3/12/2017 21:19:29, 16792, 16792, 16792, 16792, 16792, 5506, 
3/12/2017 21:19:59, 16792, 16792, 16792, 16792, 16792, 5506, 
3/12/2017 21:20:29, 16792, 16792, 16792, 16792, 16792, 5506, 
3/12/2017 21:20:59, 16792, 16792, 16792, 16792, 16792, 5506, 
3/12/2017 21:21:29, 16792, 16792, 16792, 16792, 16792, 5506, 
3/12/2017 21:21:59, 16792, 16792, 16792, 16792, 16792, 5506, 
3/12/2017 21:22:29, 16792, 16792, 16792, 16792, 16792, 5506, 
3/12/2017 21:22:59, 16792, 16792, 16792, 16792, 16792, 5506, 
3/12/2017 21:23:29, 16792, 16792, 16792, 16792, 16792, 5506, 
3/12/2017 21:23:59, 16792, 16792, 16792, 16792, 16792, 5506, 
3/12/2017 21:24:29, 16792, 16792, 16792, 16792, 16792, 5506, 
3/12/2017 21:24:59, 16792, 16792, 16792, 16792, 16792, 5506, 
3/12/2017 21:25:29, 16792, 16792, 16792, 16792, 16792, 5506, 
3/12/2017 21:25:59, 16792, 16792, 16792, 16792, 16792, 5506, 
3/12/2017 21:26:29, 16792, 16792, 16792, 16792, 16792, 5506, 
3/12/2017 21:26:59, 16792, 16792, 16792, 16792, 16792, 5506, 
3/12/2017 21:27:29, 16792, 16792, 16792, 16792, 16792, 5506, 
3/12/2017 21:27:59, 16792, 16792, 16792, 16792, 16792, 5506, 
3/12/2017 21:28:29, 16792, 16792, 16792, 16792, 16792, 5506, 
3/12/2017 21:28:59, 16792, 16792, 16792, 16792, 16792, 5506, 
3/12/2017 21:29:29, 16792, 16792, 16792, 16792, 16792, 5506, 
3/12/2017 21:29:59, 16792, 16792, 16792, 16792, 16792, 5506, 
3/12/2017 21:30:29, 16792, 16792, 16792, 16792, 16792, 5506, 
3/12/2017 21:30:59, 16793, 16793, 16793, 16793, 16793, 5506, 
3/12/2017 21:31:29, 16792, 16792, 16792, 16792, 16792, 5506, 
3/12/2017 21:31:59, 16792, 16792, 16792, 16792, 16792, 5506, 
3/12/2017 21:32:29, 16793, 16793, 16793, 16793, 16793, 5506, 
3/12/2017 21:32:59, 16793, 16793, 16793, 16793, 16793, 5506, 
3/12/2017 21:33:29, 16793, 16793, 16793, 16793, 16793, 5506, 
3/12/2017 21:33:59, 16793, 16793, 16793, 16793, 16793, 5506, 
3/12/2017 21:34:29, 16793, 16793, 16793, 16793, 16793, 5506, 
3/12/2017 21:34:59, 16793, 16793, 16793, 16793, 16793, 5506, 
3/12/2017 21:35:29, 16793, 16793, 16793, 16793, 16793, 5506, 
3/12/2017 21:35:59, 16793, 16793, 16793, 16793, 16793, 5506, 
3/12/2017 21:36:29, 16793, 16793, 16793, 16793, 16793, 5506, 
3/12/2017 21:36:59, 16793, 16793, 16793, 16793, 16793, 5506, 
3/12/2017 21:37:29, 16793, 16793, 16793, 16793, 16793, 5506, 
3/12/2017 21:37:59, 16793, 16793, 16793, 16793, 16793, 5506, 
3/12/2017 21:38:29, 16793, 16793, 16793, 16793, 16793, 5506, 
3/12/2017 21:38:59, 16793, 16793, 16793, 16793, 16793, 5506, 
3/12/2017 21:39:29, 16793, 16793, 16793, 16793, 16793, 5506, 
3/12/2017 21:39:59, 16793, 16793, 16793, 16793, 16793, 5506, 
3/12/2017 21:40:29, 16793, 16793, 16793, 16793, 16793, 5506, 
3/12/2017 21:40:59, 16793, 16793, 16793, 16793, 16793, 5506, 
3/12/2017 21:41:29, 16793, 16793, 16793, 16793, 16793, 5506, 
3/12/2017 21:41:59, 16793, 16793, 16793, 16793, 16793, 5506, 
3/12/2017 21:42:29, 16793, 16793, 16793, 16793, 16793, 5506, 
3/12/2017 21:42:59, 16793, 16793, 16793, 16793, 16793, 5506, 
3/12/2017 21:43:29, 16793, 16793, 16793, 16793, 16793, 5506, 
3/12/2017 21:43:59, 16793, 16793, 16793, 16793, 16793, 5506, 
3/12/2017 21:44:29, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 21:44:59, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 21:45:29, 16793, 16793, 16793, 16793, 16793, 5506, 
3/12/2017 21:45:59, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 21:46:29, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 21:46:59, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 21:47:29, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 21:47:59, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 21:48:29, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 21:48:59, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 21:49:29, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 21:49:59, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 21:50:29, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 21:50:59, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 21:51:29, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 21:51:59, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 21:52:29, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 21:52:59, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 21:53:29, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 21:53:59, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 21:54:29, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 21:54:59, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 21:55:29, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 21:55:59, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 21:56:29, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 21:56:59, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 21:57:29, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 21:57:59, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 21:58:29, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 21:58:59, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 21:59:29, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 21:59:59, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:0:29, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 22:0:59, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 22:1:29, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 22:1:59, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 22:2:29, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 22:2:59, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 22:3:29, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 22:3:59, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:4:29, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:4:59, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:5:29, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:5:59, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:6:29, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:6:59, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 22:7:29, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 22:7:59, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 22:8:29, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:8:59, 16794, 16794, 16794, 16794, 16794, 5506, 
3/12/2017 22:9:29, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:9:59, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:10:29, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:10:59, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:11:29, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:11:59, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:12:29, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:12:59, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:13:29, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:13:59, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:14:29, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:14:59, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:15:29, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:15:59, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:16:29, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:16:59, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:17:29, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:17:59, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:18:29, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:18:59, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:19:29, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:19:59, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:20:29, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:20:59, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:21:29, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:21:59, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:22:29, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:22:59, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:23:29, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:23:59, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:24:29, 16795, 16795, 16795, 16795, 16795, 5506, 
3/12/2017 22:24:59, 16796, 16796, 16796, 16796, 16796, 5506, 
3/12/2017 22:25:29, 16796, 16796, 16796, 16796, 16796, 5506, 
3/12/2017 22:25:59, 16796, 16796, 16796, 16796, 16796, 5506, 
3/12/2017 22:26:29, 16796, 16796, 16796, 16796, 16796, 5506, 
3/12/2017 22:26:59, 16796, 16796, 16796, 16796, 16796, 5506, 
3/12/2017 22:27:29, 16796, 16796, 16796, 16796, 16796, 5506, 
3/12/2017 22:27:59, 16796, 16796, 16796, 16796, 16796, 5506, 
3/12/2017 22:28:29, 16796, 16796, 16796, 16796, 16796, 5506, 
3/12/2017 22:28:59, 16796, 16796, 16796, 16796, 16796, 5506, 
3/12/2017 22:29:29, 16796, 16796, 16796, 16796, 16796, 5506, 
3/12/2017 22:29:59, 16796, 16796, 16796, 16796, 16796, 5506, 
3/12/2017 22:30:29, 16796, 16796, 16796, 16796, 16796, 5506, 
3/12/2017 22:30:59, 16796, 16796, 16796, 16796, 16796, 5506, 
3/12/2017 22:31:29, 16796, 16796, 16796, 16796, 16796, 5506, 
3/12/2017 22:31:59, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:32:29, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:32:59, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:33:29, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:33:59, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:34:29, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:34:59, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:35:29, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:35:59, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:36:29, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:36:59, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:37:29, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:37:59, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:38:29, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:38:59, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:39:29, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:39:59, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:40:29, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:40:59, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:41:29, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:41:59, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:42:29, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:42:59, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:43:29, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:43:59, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:44:29, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:44:59, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:45:29, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:45:59, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:46:29, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:46:59, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 22:47:29, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:47:59, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:48:29, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:48:59, 16797, 16797, 16797, 16797, 16797, 5506, 
3/12/2017 22:49:29, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 22:49:59, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 22:50:29, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 22:50:59, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 22:51:29, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 22:51:59, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 22:52:29, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 22:52:59, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 22:53:29, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 22:53:59, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 22:54:29, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 22:54:59, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 22:55:29, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 22:55:59, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 22:56:29, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 22:56:59, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 22:57:29, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 22:57:59, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 22:58:29, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 22:58:59, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 22:59:29, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 22:59:59, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 23:0:29, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 23:0:59, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 23:1:29, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 23:1:59, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 23:2:29, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 23:2:59, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 23:3:29, 16798, 16798, 16798, 16798, 16798, 5506, 
3/12/2017 23:3:59, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:4:29, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:4:59, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:5:29, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:5:59, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:6:29, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:6:59, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:7:29, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:7:59, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:8:29, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:8:59, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:9:29, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:9:59, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:10:29, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:10:59, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:11:29, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:11:59, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:12:29, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:12:59, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:13:29, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:13:59, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:14:29, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:14:59, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:15:29, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:15:59, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:16:29, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:16:59, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:17:29, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:17:59, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:18:29, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:18:59, 16799, 16799, 16799, 16799, 16799, 5506, 
3/12/2017 23:19:29, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:19:59, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:20:29, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:20:59, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:21:29, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:21:59, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:22:29, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:22:59, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:23:29, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:23:59, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:24:29, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:24:59, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:25:29, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:25:59, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:26:29, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:26:59, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:27:29, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:27:59, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:28:29, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:28:59, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:29:29, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:29:59, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:30:29, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:30:59, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:31:29, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:31:59, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:32:29, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:32:59, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:33:29, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:33:59, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:34:29, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:34:59, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:35:29, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:35:59, 16800, 16800, 16800, 16800, 16800, 5506, 
3/12/2017 23:36:29, 16801, 16801, 16801, 16801, 16801, 5506, 
3/12/2017 23:36:59, 16801, 16801, 16801, 16801, 16801, 5506, 
3/12/2017 23:37:29, 16801, 16801, 16801, 16801, 16801, 5506, 
3/12/2017 23:37:59, 16801, 16801, 16801, 16801, 16801, 5506, 
3/12/2017 23:38:29, 16801, 16801, 16801, 16801, 16801, 5506, 
3/12/2017 23:38:59, 16801, 16801, 16801, 16801, 16801, 5506, 
3/12/2017 23:39:29, 16801, 16801, 16801, 16801, 16801, 5506, 
3/12/2017 23:39:59, 16801, 16801, 16801, 16801, 16801, 5506, 
3/12/2017 23:40:29, 16801, 16801, 16801, 16801, 16801, 5506, 
3/12/2017 23:40:59, 16801, 16801, 16801, 16801, 16801, 5506, 
3/12/2017 23:41:29, 16801, 16801, 16801, 16801, 16801, 5506, 
3/12/2017 23:41:59, 16801, 16801, 16801, 16801, 16801, 5506, 
3/12/2017 23:42:29, 16801, 16801, 16801, 16801, 16801, 5506, 
3/12/2017 23:42:59, 16801, 16801, 16801, 16801, 16801, 5506, 
3/12/2017 23:43:29, 16801, 16801, 16801, 16801, 16801, 5506, 
3/12/2017 23:43:59, 16801, 16801, 16801, 16801, 16801, 5506, 
3/12/2017 23:44:29, 16801, 16801, 16801, 16801, 16801, 5506, 
3/12/2017 23:44:59, 16801, 16801, 16801, 16801, 16801, 5506, 
3/12/2017 23:45:29, 16801, 16801, 16801, 16801, 16801, 5506, 
3/12/2017 23:45:59, 16801, 16801, 16801, 16801, 16801, 5506, 
3/12/2017 23:46:29, 16801, 16801, 16801, 16801, 16801, 5506, 
